PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
0.5388333746332193,-1.1032189849182399,1.9378202223317609,-0.7909090079867928,-0.16695606573762523,0.22527809736823487,0.672196012285551,0.22175468134026302,1.6230924792824943,0.3998372600813812
0.9865548613834406,0.32258253806722104,0.3150488565431945,1.5983944441862967,-1.9509093571649936,2.3031695839092863,-1.5818684713516271,1.3277343431878945,-1.4197244824852093,1.3965618036514218
-0.2967368462838451,0.6004563771556641,-0.18724322294614826,0.3269225322339244,0.12749135748037055,-0.28125289636578765,-0.4167112951873956,0.5732021843607515,-0.13360136882052173,0.3880365643040394
0.23096421337106557,-1.2084742466300196,1.310331963994546,-2.053782571667445,0.7191938143012745,-1.5430569770092757,1.4645057966524588,-0.9453112111417641,1.1016966132614252,-0.1979183187875442
0.08492309400239399,-1.4924420964065277,1.623934338483212,-1.2084326156920528,0.5731196169787102,0.12319642122847141,1.1220017197095082,-0.5266574296693299,0.9116241305883286,-0.12362233590380392
-0.006107748269813847,-0.01449661515677664,0.005609818033134176,-0.04344930545586747,3.532025526403553,0.007406257085160533,-0.05099172661301097,-0.13198699676688228,0.06406372737204453,0.007863759952115993
-0.006107748269813847,-0.01449661515677664,0.005609818033134176,-0.04344930545586747,-2.2952556368326307,0.007406257085160533,-0.05099172661301097,-0.13198699676688228,0.06406372737204453,0.007863759952115993
0.8513327626180602,-0.1953680295500049,1.5536230730266136,-0.8926569547292132,-1.284853684243395,-0.3422747872668436,0.15894591613692288,-0.16450397988268267,1.5967827019436311,0.8927729591758085
-0.3778368902438887,0.5635462778307349,-1.0854997032433134,1.2213939171382424,-0.46759475149659274,0.7836651011481032,-0.7674437333491873,0.3890501282841912,-0.654694243311539,-0.03150700851779633
-1.691417930632667,1.272615197870923,-1.384442067113846,0.7826994935334215,0.26899942463933635,0.8330204102350746,-0.830057140003287,-0.9099722727920416,-1.016178539552706,0.032092915604381836
-1.0873641283064603,1.2760203609478897,0.6452335552611851,-0.419925300303961,0.4136905470568491,-0.6823455888503008,-0.013805404289716026,0.294808948941423,1.2355620753005234,0.13750998131962042
-0.9940547656670595,1.2760203609478897,0.6440276893883041,0.37234360036626196,0.37864252073671534,1.0931774229359768,-0.1616858604390078,-0.1254691650608651,0.2535284964154656,0.019025694131809358
-1.1366356815821785,-0.7439543969375565,2.002230263784618,-0.7060648046435073,-0.8489615636620359,0.14043022486799847,0.04238837368460433,-0.45015565105265687,1.851850849032631,0.5818344877862699
-1.035503727266742,0.5386649494149041,-0.34080420863191824,0.19943831763185008,0.0805882428956941,0.7688760586663979,-0.052935422780329186,-0.40453530288604117,0.6593964604743964,0.5098442119191823
0.015132641807230538,1.2760203609478897,-0.38153776185818644,1.4604410510634078,0.3903176033390886,-0.2140152441877141,-0.6981147839120091,0.8844597977080987,0.41348519949515095,1.3379884625543983
-0.7640762490328876,-0.356499833258841,0.07515565198250208,-0.26679110712063936,0.679203554190893,-1.41712167112667,-0.06609849008428398,0.22514036937142867,-0.701789297144967,0.05221509643677579
-0.6537122404042107,0.0488127205728083,1.0636427734199063,-0.4380159622402188,0.3720626028288183,0.9972349617242948,-0.7723057904484458,-0.053455818213077544,1.0498231328882783,-0.19732895555147023
-0.16541708930051696,1.2760203609478897,0.773418773328022,0.6359417369544181,0.557106244192062,2.1110238093769755,-1.044680611777318,0.6647517256186459,-0.6055506565943142,1.3119112738683603
1.7729066635016,0.2520988284624602,-0.3067328111177071,-1.0487314376966188,1.4215629665147327,0.728464505032332,0.019819179405360075,-0.19043089555521178,-0.5248092392375786,-1.4393259232003108
0.36965089221056047,-0.4749713395529227,0.27818485334036314,-1.152232103322925,-0.14014581797960518,-1.062774416782581,-0.6514448348801889,-0.47990631219263247,0.6530519482422996,-1.5294427846019671
-0.25625174789456723,0.10217644367794146,0.4874930954144533,-1.2951075760765336,-0.013499184300126294,-0.9586654322525163,-0.2274261186941403,-0.355486594813712,0.9118494942854963,0.3326360811807021
2.127588311171684,-0.9425554212631575,0.8197290610289827,-0.5578990620759771,0.11487577890040954,-0.2246457136220213,0.5096351517155289,-0.4313092356682732,0.6970139146487382,-0.23182599266376241
